name,category,region,country,address,lat,lon,phone,email,website,website_live,facebook,instagram,whatsapp,linkedin,rating,review_count,completeness_score,lead_score,industry_priority,recommended_service,source,scraped_at
Media Square,photo,Mount Lebanon,LB,جل الديب,33.906883,35.5857298,+9614719919,info@mediasquare.tv,https://www.mediasquare.tv/,True,,context,+96171997766,,,,6,78,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
مطعم برج,restaurant,Beirut,LB,,33.848684,35.4926971,+9611453777,info@bridgerest.net,http://www.bridgerest.net,False,,,,,,,3,70,high,Website rebuild + maintenance,osm,2026-05-04T13:12:10.490486Z
Strand Réstocafé,restaurant,Bekaa,LB,,33.9097189,35.7569093,+9614295681,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
روت فورتي وان,restaurant,Mount Lebanon,LB,"41, Kferchima Main",33.8165845,35.5324613,+9615433783,,,,,,,,,,2,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
ناتكو (كيا),car_repair,Beirut,LB,بيروت,33.8889766,35.5322841,+9611574999,,,,,,,,,,2,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
عيادة الدكتور بري الاسعد,doctors,Akkar,LB,,34.6215041,36.3894353,+9616870044,,,,,,,,,,1,30,high,Lead-gen website + Google Ads launch,osm,2026-05-04T13:12:10.490486Z
عبده ألمانيا,car_rental,Mount Lebanon,LB,"شارع الأخوين رحباني, أنطلياس",33.9175329,35.5872473,+9614411310,,,,,,,,,,2,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مسعد,fast_food,North Lebanon,LB,,34.1247169,35.6489922,+9619856030,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
فاركم,mobile_phone,Mount Lebanon,LB,شارع 19,33.8879216,35.5591609,+9611888232,farcom.lb@gmail.com,,,,,,,,,3,43,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
M.K Trading,pharmacy,Mount Lebanon,LB,أتستراد البحر,33.897316,35.5584158,+9611876037,michoco50@hotmail.com,http://www.chocoreyo.com,False,,,,,,,4,63,medium,Website rebuild + maintenance,osm,2026-05-04T13:12:10.490486Z
Zen Spa,cosmetics,Bekaa,LB,Ksara round point,33.8223529,35.8892255,+9618507906,info@zenspalebanon.com,http://www.zenspalebanon.com,False,,,,,,,4,70,high,Website rebuild + maintenance,osm,2026-05-04T13:12:10.490486Z
Chezena,beauty,Bekaa,LB,ksara round point,33.8229535,35.8901946,+9618507860,info@chezena.com,http://www.chezena.com,True,,,,,,,4,60,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
مستشفى سرحال,hospital,Mount Lebanon,LB,,33.9149893,35.6085047,+9614405050,h.serhal@sodetel.net.lb,http://www.hopitaldrsserhal.com/,True,https://m.facebook.com/profile.php?id=551897948172594,import,,,,,4,63,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Dani Cell,mobile_phone,Mount Lebanon,LB,,33.7928606,35.4925874,+9615804319,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
عيادة سبليني,clinic,Beirut,LB,Boulevard Saëb Salam,33.8777804,35.5032947,+9611660940,drsiblini@gmail.com,,,,,,,,,3,50,high,Lead-gen website + Google Ads launch,osm,2026-05-04T13:12:10.490486Z
صيدليّة ألما,pharmacy,Beirut,LB,,33.89239,35.499787,+9611377041,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
صيدلية شهاب,pharmacy,Beirut,LB,,33.8893223,35.5024125,+9611663600,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
صيدلية سوبركير,pharmacy,Beirut,LB,,33.8688261,35.5169748,+9611382388,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
د. تحسين الثمين,dentist,North Lebanon,LB,Fouad Chihab,34.4402481,35.8386382,+9616625631,,,,,,,,,,2,30,high,Lead-gen website + Google Ads launch,osm,2026-05-04T13:12:10.490486Z
مستشفی البيسار,hospital,North Lebanon,LB,,34.4394104,35.8402355,+9616432267961430365,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
شركة دريلرز,hardware,North Lebanon,LB,الثقافة,34.4404609,35.8384828,+9616425054,,http://www.drillerz.com,True,,spaceship,,,,,4,43,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Tallet Nasr,restaurant,Mount Lebanon,LB,,33.9083844,35.676303,+9614983549,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
المستشفى اللبناني الإيطالي,hospital,South Lebanon,LB,,33.2536563,35.2246045,+9617344423,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Moulin d'Or,fast_food,North Lebanon,LB,جبيل,34.123729,35.6572523,+9619543999,,,,,,,,,,2,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
مطعم كرم,restaurant,Akkar,LB,"طريق كفرنون القطلبة, القبيات",34.5676287,36.2809484,+9616350227,info@karams.org,http://www.karams.org,True,,,,,,,4,60,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Library samaha,books,Mount Lebanon,LB,ghadir jounie,33.977884,35.631721,+9619900353,,,,,,,,,,2,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مصبغة بلازا,laundry,Beirut,LB,شارع بني معروف,33.8902191,35.4869465,+9611740260,,,,,,,,,,2,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
KBC Workwear,tailor,Mount Lebanon,LB,,33.9657284,35.6169879,+9619219811,info@kbcworkwear.com,http://www.kbcworkwear.com,True,,,,,,,3,53,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Maison de la Sécurité,computer,Mount Lebanon,LB,"1068, Route Principale de Broumana;, Mansouriyé",33.8585894,35.5640627,+9614534861,mdls@dm.net.lb,,,,,,,,,3,50,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سنتر فنزويلا,clothes,Mount Lebanon,LB,Rue Fouad Chehab,33.982559,35.6302251,+9619635019,domestica.jose@yahoo.com,,,,,,,,,3,50,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Dr Fadi Geara,doctors,Mount Lebanon,LB,Rue 5,33.9494942,35.6511304,+9619237651,fadi.geara@usj.edu.lb,,,,,,,,,3,50,high,Lead-gen website + Google Ads launch,osm,2026-05-04T13:12:10.490486Z
فندق كميلوت,hotel,Mount Lebanon,LB,,34.007014,35.6487752,+9619855222,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
سوبرماركت خوري,supermarket,North Lebanon,LB,Route Jrâne,34.2202044,35.7150534,+9616720888,,,,,,,,,,2,23,medium,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
White City,convenience,Mount Lebanon,LB,Abi El-Lameh Street,33.890727,35.567844,+9611886880,,http://whitecity.com,False,,,,,,,3,43,medium,Website rebuild + maintenance,osm,2026-05-04T13:12:10.490486Z
منزل أبي راشد,guest_house,North Lebanon,LB,Dahr El-Arbeh,34.2340397,35.7157337,+9616720323,mhabeeabirached@gmail.com,https://www.couchsurfing.com/people/mhabe-camil-abirached,True,,couchsurfing,,,,,5,70,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
صالون وسام بو غصن للسيدات,hairdresser,Mount Lebanon,LB,Bsalim exit,33.9003137,35.5982382,+9614723760,wissamboughosn@hotmail.com,,,,,,,,,3,43,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سانت ميشال بيت شباب,pharmacy,Mount Lebanon,LB,,33.9253918,35.6777882,+9614983703,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
اوبتيك الرشيد,optician,North Lebanon,LB,شارع عزمي بك,34.4385498,35.8378217,+9616628354,,,,,,,,,,2,30,high,Lead-gen website + Google Ads launch,osm,2026-05-04T13:12:10.490486Z
Saradar Bank,bank,Beirut,LB,جادة شارل مالك,33.892783,35.5089121,+9611339000,,,,,,,,,,2,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
أندريه مارشا,jewelry,Beirut,LB,"55, Selim Abdel Adi",33.8905356,35.5141194,+9611337077,,https://www.andremarcha.com,True,,nas_code,,https://linkedin.com/company/andremarcha,,,5,50,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
ماء الذهب للعطور,beauty,Beirut,LB,شارع عمر بن عبد العزيز,33.8979292,35.4841202,+9611750815,hamra.maaalthahab@gmail.com,,,,,,,,,3,50,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Bchamoun Hospital,hospital,Mount Lebanon,LB,,33.7828674,35.5231476,+9615270970,,,,https://www.facebook.com/bshamounspecialtyhospital,https://www.instagram.com/explore/locations/1024176296/lebanon/beirut-lebanon/bchamoun-speciality-hospital,,,,,2,33,medium,Website launch + capture their existing audience,osm,2026-05-04T13:12:10.490486Z
صيدلية الحكمة,pharmacy,Beirut,LB,,33.8899814,35.4996836,+9611845877,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سي سويت,convenience,Beirut,LB,"1 طريق, سن الفيل",33.8733363,35.5414282,+9611512225,info@seasweet.com,https://www.seasweet.com/,True,,seasweet.com,,,,,5,63,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
إميليو,confectionery,Mount Lebanon,LB,شارع 72,33.8423508,35.5326813,+9615460158,,http://www.emilioshop.com,False,,,,,,,3,43,medium,Website rebuild + maintenance,osm,2026-05-04T13:12:10.490486Z
فندق وايت,hotel,Mount Lebanon,LB,,34.0394999,35.6844277,+9619740910,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
صيدلية إلسي,pharmacy,Mount Lebanon,LB,,34.0344958,35.6694419,+9619741300,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Primutech s.a.r.l.,electronics,Mount Lebanon,LB,Akram Radwan str.,33.7914152,35.485847,+9615811013,,http://wwe.primutech.com,False,,,,,,,3,43,medium,Website rebuild + maintenance,osm,2026-05-04T13:12:10.490486Z
غريس,motel,Mount Lebanon,LB,طريق برمانا الرئيسية,33.885046,35.6382056,+9614960715,,,,,,,,,,2,30,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
فتدق ديو روي,hotel,Beirut,LB,,33.8915246,35.5105761,+9611798801,,http://www.duroyhotel.com,True,,,,,,,2,40,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Malena,restaurant,North Lebanon,LB,,34.1213409,35.6442473,+9619544111,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
Bay Rock,restaurant,Beirut,LB,شارع فرسان الهيكل,33.8906881,35.4716054,+9611796700,info@bayrockcafe.com,https://bayrockcafe.com/,True,,bayrockcafe.com,,,,,5,70,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Chef Jack,restaurant,Mount Lebanon,LB,Rond Point Wakim,33.8699535,35.6077322,+9614870324,,,,,,,,,,2,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
Il Palmito,restaurant,Mount Lebanon,LB,,33.8731393,35.6111137,+9614874079,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
فرن بدارو ستريت,bakery,Beirut,LB,,33.8739835,35.51615,+9611381232,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Jean-Claude,restaurant,Beirut,LB,"Achrafieh Debbas, بيروت",33.8922174,35.5194833,+9611333532,info@breakfast-barn.com,https://www.breakfast-barn.com/,False,,,,,,,4,70,high,Website rebuild + maintenance,osm,2026-05-04T13:12:10.490486Z
L'Abeille d'Or,bakery,Beirut,LB,,33.8882891,35.5248539,+9611204714,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سانت جاك زكريت,pharmacy,Mount Lebanon,LB,,33.9366818,35.6299333,+9614915730,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ة مربوطة,restaurant,Beirut,LB,Hamra,33.8958908,35.4828701,+9611743882,,,,https://www.facebook.com/tmarbouta/,,,,,,3,30,high,Website launch + capture their existing audience,osm,2026-05-04T13:12:10.490486Z
Kampaï,restaurant,Beirut,LB,شارع رفيق سلوم,33.8991653,35.5006417,+9611999093,,http://www.kampai.co,True,,media,,,,,4,50,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
صيدلية الصباح,pharmacy,Mount Lebanon,LB,الضبية,33.9492897,35.5954365,+9614544337,,,,,,,,,,2,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
دار الحوراء الطبي,clinic,Beirut,LB,"بئر العبد, حارة حريك",33.8549457,35.5117937,+9611544889,,,,,,,,,,2,30,high,Lead-gen website + Google Ads launch,osm,2026-05-04T13:12:10.490486Z
Resto Ghazar,restaurant,Mount Lebanon,LB,,33.9136338,35.5862727,+9614408060,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
المنازل,guest_house,Akkar,LB,القبيات,34.5668178,36.2797343,+9616350991,lesdemeureskobayth@gmail.com,,,,,,,,,3,50,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
Bon Goût,confectionery,North Lebanon,LB,,34.4386038,35.8373664,+9616431503,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Rassif Coffee & Tea,cafe,North Lebanon,LB,شارع عشير الدايه,34.423443,35.8263942,+9616412772,,,,,,,,,,2,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
شركة برودانت,dentist,Beirut,LB,,33.8829203,35.525581,+9614717332,info@prodent-me.com,https://prodent-me.com/,True,,media,+9613485185,,,,5,85,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Roland El Murr,driving_school,Beirut,LB,,33.8867924,35.5283434,+9611326200,,https://www.facebook.com/pages/Roland-El-Murr-Driving-School,True,,,,,,,2,33,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Divvy,restaurant,Beirut,LB,,33.8970409,35.525162,+9611444020,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
مستشفى الراعي,hospital,South Lebanon,LB,صيدا سينيق,33.5316527,35.3624088,+961722202396172220249617222025,,,,,,,,,,2,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Librairie Freiha,stationery,Beirut,LB,"شارع ساسين, الاشرفية",33.8859181,35.520522,+9611324204,info@frayhamedia.com,http://www.frayhamedia.com,True,,400,,,,,5,63,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
فرن الوفاء,bakery,South Lebanon,LB,طريق صيدا القديمة,33.8680505,35.5160366,+9611383675,info@alwafaabakery.com,http://alwafaabakery.com/,True,,media,,,,,5,63,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Socrate Restaurant,restaurant,Beirut,LB,"شارع 64, بيروت",33.8660247,35.487544,+9611846646,,https://www.socrate.com,False,,,,,,,3,50,high,Website rebuild + maintenance,osm,2026-05-04T13:12:10.490486Z
Helado,ice_cream,Mount Lebanon,LB,,34.0002815,35.6490489,+9619938897,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
Caesar's Park Hotel,hotel,Beirut,LB,,33.8925519,35.484219,+961747711,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
Crepaway,restaurant,Beirut,LB,Hamra Street,33.8963489,35.4783316,+9611289389,,http://www.crepaway.com/,True,https://m.facebook.com/crepaway/,crepaway,,https://linkedin.com/company/crepaway,,,5,50,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
ملحمة البتول,butcher,Akkar,LB,,34.5892575,36.2292191,+9616830601,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Rose d'Art,florist,Beirut,LB,,33.8751907,35.5236027,+9611612694,,,,,,,,,,1,23,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Carrefour,supermarket,Beirut,LB,,33.8610892,35.5296799,+9611296300,,https://www.carrefourlebanon.com/,False,,,,,,,2,43,medium,Website rebuild + maintenance,osm,2026-05-04T13:12:10.490486Z
Caravan Serail,restaurant,Beirut,LB,Rue Commodor,33.8951501,35.4806784,+9611350199,,,,,,,,,,2,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
فروج طارق,restaurant,Beirut,LB,,33.8480115,35.5074415,+9611559454,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
فندق لا ميراج,hotel,Mount Lebanon,LB,أتستراد البحر,34.0086343,35.648647,+9619851636,,,,,,,,,,2,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
The Standard II,hotel,Beirut,LB,,33.8976837,35.483667,+9611735832,info@beiruthome.com,,,,,,,,,2,50,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
Cash and Carry,garden_centre,Beirut,LB,,33.8859122,35.4822217,+9611788711,info@candclb.com,,,,,,,,,2,43,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Pizza guys,fast_food,Beirut,LB,,33.895079,35.5149887,+9611447441,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
El Qontar Guesthouse,hostel,Mount Lebanon,LB,,33.8909494,35.7411052,+9614295043,,,,,,,,,,1,30,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Mr. Brown,restaurant,Beirut,LB,جادة إلياس سركيس,33.8867289,35.5176563,+9611745545,,https://mrbrowndiner.com/,True,,media,,,,,4,50,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
المولينو,restaurant,North Lebanon,LB,,34.1225485,35.6431934,+9619541555,,,,,,,,,,1,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
المدرسة الأنطوانيّة - جمهور,school,Mount Lebanon,LB,,33.8271998,35.5601773,+9615453233,info@antonines-hazmieh.edu.lb,https://www.antonines-hazmieh.edu.lb/,True,,,,,,,3,53,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Soto Liban,restaurant,Beirut,LB,شارع إبراهيم عبد العال,33.896631,35.4824971,+9611744144,,,,,,,,,,2,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
كمبيوتر أيكو,computer,Mount Lebanon,LB,طريق ميرنا الشالوحي,33.8853399,35.5468393,+9611488106,,http://www.computerecho.com,True,,,,,,,3,40,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Toy House,toys,Mount Lebanon,LB,"أتستراد البحر, عاليه",33.8065061,35.5999714,+9615558124,toyhouse-lb@hotmail.com,http://www.toyhouse-lb.com,False,,,,,,,4,63,medium,Website rebuild + maintenance,osm,2026-05-04T13:12:10.490486Z
Darseen Restaurant,restaurant,Mount Lebanon,LB,sea road zouk,33.9781179,35.6131547,+9619221067,,,,,,,,,,2,30,high,"RTYLR commerce OS (POS, online ordering, CRM)",osm,2026-05-04T13:12:10.490486Z
master peintures,hardware,Beirut,LB,"42, أوتوستراد هادي نصرالله",33.8498718,35.5155769,+9611542880,master_paints@hotmail.com,,,,,,,,,3,43,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
